web_scraper_order,web_scraper_start_url,links,title,price,address,bedroom,bathroom,floor,facilities,desription,Pages
1765146936-117,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-3-kamar-tidur-di-pilangrejo-jawa-timur_1d75a3c52f26-10b0-e502-76e7-33e21089,RUMAH 2 LANTAI DAN 3 KAMAR TIDUR TERMEWAH DI MADIUN,"794,830,000","Jawa Timur, Madiun, Pilangrejo",Kamar Tidur: 3,Kamar Mandi: 2,Luas Tanah: 126 m2,"Swimming pool

Security

Car park

Garden

Balcony

Children's area

Terrace

Patio","Rumah dijual dengan 3 kamar tidur di Pilangrejo, Jawa Timur
                                        
                                            Bermodal 16 Juta aja bisa dapat unit ini?!

 



 -SHM 

 -Free Kanopi

 -Free PPN, BPHTB, AJB, Biaya Balik Nama

 - Free Biaya Akad KPR

 



 Perumahan Majesty di Pilangrejo, Madiun!

 Kawasan perumahan yang asri dan terbesar di Madiun ini sudah launching, yakni Cluster Areca Palm gaes.

 Unit yang kami kunjungi ini adalah Tipe EXECUTIVE. Desain rumah modern dan selera milenial banget, bikin selalu betah dirumah. Kawasan majesty ini juga ada di lahan tertinggi yang terdekat dengan Pusat Kota Madiun. Bikin suasana rumah makin adem, sejuk dan nggak diragukan lagi kualitas udaranya yang masih asri. 

 



 LB : 90 m2

 LT : 126 m2

 Fasilitas unit:

 - 3 kamar tidur

 - 2 kamar mandi

 - 1 ruang keluarga

 - 2 caort

 - 2 taman

 - 1 dapur

 - 1 Balkon

 - 1 Backyard

 



 



 Fasilitas Kawasan Majesty :

 - Keamanan 24 jam

 -One gate sistem

 - Masjid

 -Taman bermain

 - Jogging track

 - Commercial business

 - Estate management

 - Lebar jalan utama 12 dan 10 meter

 - Row jalan antar blok 7 meter

 



 s&k berlaku
                                                                                            
                                                    Telephone number:        View Phone",
1765146944-118,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-bagi-jawa-timur_878a2d26d218-d17f-1372-8f5c-a15ef089,PERUMAHAN GADING ELAWANA DEKAT PINTU TOL MADIUN,"220,000,000","Jawa Timur, Madiun, Bagi",Kamar Tidur: 2,Kamar Mandi: 1,Area yang Digunakan: 63 m2,"Security

Car park

24-hour security

Children's area

Water

Guardhouse","Rumah dijual dengan 2 kamar tidur di Bagi, Jawa Timur
                                        
                                            Tipe Calatea

 ini unit rumah subsidi take over, dgn desain modern pertama di madiun.

 LB : 32 / LT 63

 



 luas tanah : 63 m²

 luas bangunan : 32 m²

 row jalan antar blok : 7m²

 jalan utama : 12m
                                                                                            
                                                    Telephone number:        View Phone",
1765146952-119,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-10-kamar-tidur-di-bagi-jawa-timur_66167b44c56b-39b0-2342-b28d-07e00089,Rumah pribadi di tengah kota madiun jawa timur,"18,000,000,000","Jawa Timur, Madiun, Bagi",Kamar Tidur: 10,Kamar Mandi: 3,Luas Tanah: 825 m2,"Swimming pool

Air conditioning

Gym

Internet

Security

Car park

Garden

Balcony

Tennis court

Children's area

Equipped kitchen

TV

Terrace

Patio

Heating

Alarm

Video cable","Rumah dijual dengan 10 kamar tidur di Bagi, Jawa Timur
                                        
                                            Dijual Rumah di Kota Madiun

 



 Hadap Timur

 



 Sertipikat SHM

 



 Luas 825 m2

 



 Lebar depan 27M

 



 Panjang 30M

 



 Posisi tanah Pojok (Hook)

 



 Lebar Jalan 8meter Aspal akses 2 mobil

 



 Jumlah Kamar Tidur 10

 



 Kamar Mandi 3 (1 Km dalam)

 



 Air Sumur Â PDAM

 



 Listrik: 2200watt

 



 Jaringan Telp: Telkom

 



 Lokasi Strategis:

 



 Area Perkantoran

 



 15 mnit dari Terminal

 



 10 mnit dari 2 Kampus Ternama di Madiun

 



 7 menit dari Pasar Rakyat (Pasar Sleko)

 



 10 mnit dari RSUD Dr. Soedono

 



 30 mnit dari Pintu Tol Madiun

 buka Harga 18M Nego

 



 



 



 jualtanah 

 jualkebun 

 jualsawah 

 jualkebundurian 

 jualrumah 

 jualgudang 

 jualpabrik 

 jualtanahmurah 

 infotanahdijual 

 infoseputartanahdijual 

 jasaborongbangunan 

 jasakebersihan  

 jasakerjasrabutan

 jasakebersihankebun 

 jasaarsitekindonesia 

 jasacorlift

 youtube

 facebook

 lamudi

 jualo

 olx

 instagram
                                                                                            
                                                    Telephone number:        View Phone",
1765146959-120,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-3-kamar-tidur-di-taman-jawa-timur_3034a860e6cb-79b1-75b2-32e6-575bf089,Rumah dijual dengan 3 kamar tidur,"1,000,000,000","Jawa Timur, Madiun, Taman",Kamar Tidur: 3,Kamar Mandi: 2,Area yang Digunakan: 200 m2,"Security

Car park

Children's area

Electricity

Terrace

Water

Patio

Built-in kitchen","Rumah dijual dengan 3 kamar tidur di Taman, Jawa Timur
                                        
                                            Rumah  Dijual dari 200sqm, yang terdiri dari 3 kamar tidur  dan 2 kamar mandi berlokasi di Taman, Madiun.


 Fasilitasi meliputi: Security, Car park, Children's area, Electricity, Terrace, Water, Patio dan Built-in kitchen.
                                                                                            
                                                    Telephone number:        View Phone",
1765146967-121,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-8-kamar-tidur-di-kartoharjo-jawa-timur_5ea3b0b3d1e4-ae41-0bf2-ef0d-383a2089,Dijual Rumah dekat RS Soedono Kota Madiun," 5.5,000,000,000","Jawa Timur, Madiun, Kartoharjo",Kamar Tidur: 8,Kamar Mandi: 4,Luas Tanah: 640 m2,"Internet

Car park

Garden

Balcony

Children's area

Electricity

Terrace

Water

Patio

Video cable

Fully fenced

Deck","Rumah dijual dengan 8 kamar tidur di Kartoharjo, Jawa Timur
                                        
                                            RUMAH DIJUAL: RUMAH KOKOH DI LOKASI STRATEGIS KOTA MADIUN

 Dr. Sutomo No. 30, Kota Madiun (Utara lampu merah Diponegoro/Samping Gereja)

 Luas Tanah: 640 meter persegi Luas Bangunan: 300 meter persegi, 2 lantai (Total 600 meter persegi)

 Harga Penawaran:  5,5,000,000,000

 Deskripsi RumahRumah ini siap untuk dijual dengan lokasi yang sangat strategis. Terletak di Dr. Sutomo No. 30, Kota Madiun, rumah ini menawarkan keindahan dan kekokohan yang luar biasa.

 Keunggulan Rumah

  Lokasi      Ideal:      Rumah ini terletak di sebelah utara lampu merah Diponegoro, samping      Gereja, memberikan kemudahan akses ke berbagai fasilitas penting di Kota      Madiun.

 Bentuk      yang Proporsional: Rumah ini memiliki panjang dan lebar      yang sangat ideal dan proporsional, dengan bentuk yang nganthong.

 Konstruksi      Kayu Jati Kokoh:      Bangunan rumah ini dibangun dengan menggunakan material kayu jati yang      kuat dan kokoh.

 Perbaikan      yang Tidak Signifikan: Meskipun beberapa perbaikan mungkin      diperlukan, namun tidak signifikan dan dapat diperbaiki dengan mudah.

  Akses Menuju Lokasi Rumah

  700      meter dari Alon-alon Kota Madiun

 650      meter dari Sun City Mall

 650      meter dari Carefure Kota Madiun

 500      meter dari Stadion Kota Madiun

 200      meter dari Stasiun Kota Madiun

 300      meter dari Matahari Plaza Kota Madiun

 200      meter dari RSUD
                                                                                            
                                                    Telephone number:        View Phone",
1765146975-122,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-3-kamar-tidur-di-madiun-lor-jawa-timur_c3c02a8c291e-ae90-ed42-2d1b-3e83f089,Rumah dijual dengan 3 kamar tidur,"630,000,000","Jawa Timur, Madiun, Madiun Lor",Kamar Tidur: 3,Kamar Mandi: 2,"Area yang Digunakan: 1,800 m2","Internet

Security

Car park

Garden

Balcony

Wi-Fi

24-hour security

Children's area

Electricity

Terrace

Water

Patio

CCTV

Guardhouse

Built-in kitchen

Cistern

Fully fenced","Rumah dijual dengan 3 kamar tidur di Madiun Lor, Jawa Timur
                                        
                                            Rumah  Dijual dari 1,800sqm, yang terdiri dari 3 kamar tidur  dan 2 kamar mandi berlokasi di Madiun Lor, Madiun.


 Fasilitasi meliputi: Internet, Security, Car park, Garden, Balcony, Wi-Fi, 24-hour security, Children's area, Electricity, Terrace, Water, Patio, CCTV, Guardhouse, Built-in kitchen, Cistern dan Fully fenced.
                                                                                            
                                                    Telephone number:        View Phone",
1765146982-123,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-mojopurno-jawa-timur_2ecd58256680-de6e-c332-b56d-4432f089,Rumah Madiun Perumahan Madiun Mojopurno 8jt Sampai serah terima kunci,"436,930,000","Jawa Timur, Madiun, Mojopurno",Kamar Tidur: 2,Kamar Mandi: 1,Area yang Digunakan: 73 m2,"Security

Car park

Garden

Balcony

24-hour security

Children's area

Electricity

Panoramic view

Roof garden

Terrace

Grill

Guardhouse

Utility room

Deck","Rumah dijual dengan 2 kamar tidur di Mojopurno, Jawa Timur
                                        
                                            SAMANATA LIVINS MADIUN

~ By : PT. BUMI INTI PRAKARSA ~



*LOKASI STRATEGIS*

(Belakang Dinas Sosial Mojopurno)

- Lokasi strategis dekat Pusat Kota Madiun

- Dekat dengan akses arah ke Dungus

- 2 menit ke Pusat Pendidikan

- 3 menit ke Pusat Wisata

- 5 menit ke Alun-alun Madiun️

-FREE SHM, FREE PPN 100%, BPHTB, NOTARIS, PDAM

-FREE KANOPI, TAMAN, MEJA DAPUR, & TEMATIC LIGHTING



Tipe N11:

-luas tanah         : 72 m²

-luas bangunan : 48 m²

-row jalan           : 12m² 



Fasilitas Unit :

-2 Kamar Tidur

-1 Kamar Mandi 

-Balkon

-2 Taman

-1 Ruang Keluarga

-1 Ruang Tamu Outdoor

-1 Dapur

-1 Ruang Laundry

-1 Ruang Makan

-ATAP DAK COR

-Tangga melingkar





#jualrumah #wisatamadiun #villaelawana #rumahmadiun #rumahdungus #perumahmadiun #rumahbaru #newcluster #bumiintiprakarsa #property #propertyforsale #smarthome #fullfacilities #newhouse #rumah2lantai #naturehome #greenliving #rumahminimalismodern

#homeplanners #homedesign #newhome #newhouse #homedecor #interior #design #architecturelovers  #homesweethome #construction  #interiordesign
                                                                                            
                                                    Telephone number:        View Phone",
1765146990-124,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-5-kamar-tidur-di-tawangrejo-jawa-timur_9c48eae32d24-f1df-1f42-03f3-9e59f089,Dijual Cepat Rumah dan Toko Siap Huni di Madiun,"13,000,000,000","Jawa Timur, Madiun, Tawangrejo",Kamar Tidur: 5,Kamar Mandi: 2,"Area yang Digunakan: 1,600 m2","Air conditioning

Security

Garden

Balcony

24-hour security

TV

Electricity

Terrace

Water

Office

Fully fenced","Rumah dijual dengan 5 kamar tidur di Tawangrejo, Jawa Timur
                                        
                                            1. Dijual Cepat Rumah dan Toko Siap Huni di JL.Raya Nglames Madiun

Lokasi pinggir jalan raya Provinsi dan bebas banjir dan kondisi bangunan siap huni baik rumah maupun toko. Kondisi 2 sisi toko hadap ke barat dan rumah hadap ke utara.



2. Spesifikasi Properti:

- Luas Tanah 745 M2

- Luas Bangunan 1600 M2

- Kamar Tidur 5

- Kamar Mandi 2

- Kamar Mandi Toko 2

- Ruangan Toko  4

- Gudang 1

- Ruang Tamu

- Ruang Dapur

- Air PDAM

- Toko dan Rumah ada Tempat Sholat

- Jemuran di.lantai 2

- Caort

- Garasi

- Water Heater



3. Fasilitas Umum: 

- Dekat Dari Sekolah

- Dekat Dari Kantor PDAM

- Dekat Dari Terminal

- Dekat Dari Rumah Sakit

- Dekat Dari Masjid

- Dekat Dari Pintu TOL
                                                                                            
                                                    Telephone number:        View Phone",
1765146998-125,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-mojopurno-jawa-timur_9e666f86e743-5e8f-de52-c301-72d30089,JUAL RUMAH MADIUN 0KM JALAN RAYA DEKAT WISATA,"436,930,000","Jawa Timur, Madiun, Mojopurno",Kamar Tidur: 2,Kamar Mandi: 1,Lantai: 2,"Air conditioning

Security

Car park

Garden

Balcony

24-hour security

Children's area

Terrace

Water

Patio

Access for the disabled

Grill

Guardhouse

Cistern

Fully fenced

Deck","Rumah dijual dengan 2 kamar tidur di Mojopurno, Jawa Timur
                                        
                                            SAMANATA LIVINS MADIUN

~ By : PT. BUMI INTI PRAKARSA ~



LOKASI STRATEGIS

 (Belakang Dinas Sosial Mojopurno)



- Lokasi strategis dekat Pusat Kota Madiun

- Dekat dengan akses arah ke Dungus

- 2 menit ke Pusat Pendidikan

- 3 menit ke Pusat Wisata

- 5 menit ke Alun-alun Madiun️

-FREE SHM, FREE PPN 100%, BPHTB, NOTARIS, PDAM

-FREE KANOPI, TAMAN, MEJA DAPUR, & TEMATIC LIGHTING



Tipe N11:

-luas tanah         : 72 m²

-luas bangunan : 48 m²

-row jalan           : 12m² 



Fasilitas Unit :

-2 Kamar Tidur

-1 Kamar Mandi 

-Balkon

-2 Taman

-1 Ruang Keluarga

-1 Ruang Tamu Outdoor

-1 Dapur

-1 Ruang Laundry

-1 Ruang Makan

-ATAP DAK COR

-Tangga melingkar



SPESIAL 10 UNIT PERTAMA FREE GOOGLE TV 43""



#jualrumah #wisatamadiun #villaelawana #rumahmadiun #rumah dungus #perumahmadiun #rumahbaru #newcluster #bumiintiprakarsa #property #propertyforsale #smarthome #fullfacilities #newhouse #rumah2lantai #naturehome #greenliving #rumahminimalismodern

#homeplanners #homedesign #newhome #newhouse #pavingstones #pavingblock #paving #homedecor #interior #design #architecturelovers  #homesweethome #construction  #interiordesign
                                                                                            
                                                    Telephone number:        View Phone",
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,," 18,000,000,000.00 ",,,,,,,
,,,," 150,500,000.00 ",,,,,,,
